Date,Time,Guest_ID,Contact,Party_Size,Previous_Visits,Notes,Type,Shift,Wait_Time_Min,Table_Turn_Time_Min,Bill_Amount,Deposit,Status,Rating,Feedback
2022-01-10,11:30,Guest_1771,403-117-9989,2,6,None,Reservation,Lunch,0,108,462.540201403436,0.0,Completed,5.0,Good
2022-01-10,19:00,Guest_4754,403-524-2095,4,9,Birthday,Reservation,Dinner,0,117,200.93306607335612,0.0,Completed,5.0,Good
2022-01-10,12:30,Guest_3982,403-377-6682,7,6,Vegan,Walk-in,Lunch,20,100,186.078083136765,0.0,Completed,2.0,Good
2022-01-10,19:30,Guest_4877,403-325-2209,2,2,None,Reservation,Dinner,0,115,211.4400929095732,0.0,Completed,4.0,Average
2022-01-10,12:00,Guest_4711,403-428-6579,5,2,None,Walk-in,Lunch,4,60,326.52475711483663,0.0,Completed,5.0,Excellent
2022-01-10,12:00,Guest_1317,403-272-4170,6,3,None,Walk-in,Lunch,28,94,68.70193172251635,0.0,Completed,3.0,Terrible
2022-01-10,20:00,Guest_4017,403-291-6791,3,1,None,Walk-in,Dinner,18,99,121.84985721521784,0.0,Completed,5.0,Average
2022-01-10,11:30,Guest_1461,403-422-8669,2,1,None,Walk-in,Lunch,24,60,476.21882120285966,0.0,Completed,4.0,Poor
2022-01-11,11:30,Guest_2687,403-478-3553,4,2,None,Walk-in,Lunch,23,105,432.5597306082666,0.0,Completed,3.0,nan
2022-01-11,12:30,Guest_2776,403-772-7566,6,4,None,Reservation,Lunch,0,70,56.30653288672564,28.342921664704733,Completed,5.0,Average
2022-01-11,17:30,Guest_1413,403-791-1940,5,3,None,Reservation,Dinner,0,109,394.4945163601412,10.50959843594232,Completed,3.0,Poor
2022-01-11,11:30,Guest_0819,403-872-1012,3,8,Birthday,Reservation,Lunch,0,89,0.0,0.0,Cancelled,4.0,Good
2022-01-11,18:00,Guest_2435,403-991-3868,4,4,None,Walk-in,Dinner,7,83,295.81142005888296,0.0,Completed,2.0,Good
2022-01-11,20:00,Guest_0551,403-700-1727,7,8,Vegan,Reservation,Dinner,0,109,210.23028460361516,39.44569814829335,Completed,3.0,Average
2022-01-11,18:00,Guest_4265,403-429-8447,2,0,None,Reservation,Dinner,0,64,242.3938349118704,0.0,Completed,3.0,Average
2022-01-11,18:30,Guest_0433,403-900-2176,5,0,None,Reservation,Dinner,0,117,227.38572256995857,42.41015642764477,Completed,4.0,Good
2022-01-12,11:30,Guest_1097,403-800-8799,5,1,None,Reservation,Lunch,0,69,97.81965715657813,38.921420339069996,Completed,3.0,Good
2022-01-12,11:30,Guest_4688,403-106-8906,2,7,Birthday,Reservation,Lunch,0,80,219.80681475364023,0.0,Completed,3.0,Excellent
2022-01-12,19:00,Guest_2452,403-764-2672,4,4,Birthday,Reservation,Dinner,0,65,375.24590420485805,0.0,Completed,5.0,Terrible
2022-01-12,20:00,Guest_1145,403-605-4253,7,9,None,Reservation,Dinner,0,88,130.3339051726694,24.651506257940113,Completed,2.0,Excellent
2022-01-12,18:00,Guest_3931,403-124-8795,2,1,None,Reservation,Dinner,0,94,169.27127933417748,0.0,Completed,4.0,Excellent
2022-01-12,17:30,Guest_2908,403-966-4870,1,6,None,Reservation,Dinner,0,71,350.13456656923177,0.0,Completed,3.0,Poor
2022-01-12,20:00,Guest_3436,403-229-5179,7,3,None,Walk-in,Dinner,22,118,259.8685675270468,0.0,Completed,4.0,Excellent
2022-01-12,17:30,Guest_3346,403-538-1561,6,5,None,Walk-in,Dinner,10,103,72.64531982059877,0.0,Completed,2.0,Excellent
2022-01-12,18:30,Guest_0021,403-270-6330,6,4,Anniversary,Reservation,Dinner,0,109,449.9359325662158,3.0837291810478726,Completed,4.0,Excellent
2022-01-12,12:30,Guest_4197,403-760-8111,3,0,Birthday,Walk-in,Lunch,1,65,302.7175284704874,0.0,Completed,3.0,Excellent
2022-01-12,12:00,Guest_1423,403-506-3972,1,6,Vegan,Reservation,Lunch,0,89,404.6158173087599,0.0,Completed,3.0,Excellent
2022-01-12,12:00,Guest_2904,403-328-4959,6,1,None,Reservation,Lunch,0,81,159.54917754443483,42.10968654365573,Completed,3.0,Excellent
2022-01-12,18:30,Guest_2005,403-773-8637,2,2,None,Walk-in,Dinner,26,77,405.02530577071707,0.0,Completed,4.0,Poor
2022-01-12,17:30,Guest_0993,403-404-5381,7,9,Anniversary,Walk-in,Dinner,7,87,220.67752627739506,0.0,Completed,1.0,Excellent
2022-01-12,18:00,Guest_3716,403-589-3001,4,8,None,Walk-in,Dinner,2,103,220.4165100115217,0.0,Completed,5.0,Average
2022-01-12,19:00,Guest_0835,403-570-2724,7,1,None,Walk-in,Dinner,15,110,125.05430083265338,0.0,Completed,5.0,Average
2022-01-12,19:30,Guest_3111,403-218-9526,3,7,Vegan,Reservation,Dinner,0,78,348.57065530791954,0.0,Completed,5.0,Excellent
2022-01-12,20:00,Guest_2387,403-897-6141,3,4,None,Walk-in,Dinner,1,71,93.8195280986019,0.0,Completed,3.0,Average
2022-01-12,12:00,Guest_4809,403-466-8937,5,0,None,Walk-in,Lunch,7,96,323.05680311960157,0.0,Completed,5.0,Good
2022-01-12,12:30,Guest_3552,403-254-7400,3,3,None,Reservation,Lunch,0,64,290.95922734562936,0.0,Completed,2.0,Good
2022-01-12,18:30,Guest_1778,403-298-8630,5,5,None,Walk-in,Dinner,27,114,217.27714307740726,0.0,Completed,1.0,Average
2022-01-12,18:30,Guest_4331,403-774-5656,6,5,None,Reservation,Dinner,0,87,286.6759596056568,40.43997222505754,Completed,4.0,Good
2022-01-12,13:00,Guest_1398,403-832-2824,4,0,None,Reservation,Lunch,0,80,0.0,0.0,Cancelled,4.0,Average
2022-01-12,11:30,Guest_1300,403-924-7382,6,7,Anniversary,Walk-in,Lunch,2,70,73.71940543404754,0.0,Completed,1.0,Average
2022-01-12,18:00,Guest_4260,403-650-1823,1,7,None,Walk-in,Dinner,11,115,352.4088929812408,0.0,Completed,4.0,Poor
2022-01-12,13:00,Guest_3719,403-121-2500,3,7,None,Walk-in,Lunch,26,98,66.88789588931141,0.0,Completed,4.0,Terrible
2022-01-12,20:00,Guest_2280,403-556-6494,4,8,None,Reservation,Dinner,0,72,165.611428111532,0.0,Completed,5.0,Average
2022-01-13,11:30,Guest_3348,403-781-2736,7,7,None,Reservation,Lunch,0,84,0.0,37.06543541753811,Cancelled,5.0,nan
2022-01-13,18:00,Guest_1413,403-752-1667,3,8,None,Walk-in,Dinner,6,97,496.3243066086336,0.0,Completed,3.0,Poor
2022-01-13,18:00,Guest_0392,403-151-3650,1,0,None,Reservation,Dinner,0,86,248.27140132662862,0.0,Completed,5.0,Average
2022-01-13,12:00,Guest_1232,403-630-3423,6,5,None,Walk-in,Lunch,25,90,435.45739490750105,0.0,Completed,4.0,Excellent
2022-01-13,20:00,Guest_2736,403-495-9593,7,5,None,Reservation,Dinner,0,94,314.0366535353043,5.145254417100031,Completed,5.0,Good
2022-01-13,19:30,Guest_4990,403-957-3803,6,9,None,Reservation,Dinner,0,87,349.63599479732477,18.93371049863918,Completed,5.0,Poor
2022-01-13,18:00,Guest_1814,403-291-3835,3,6,Vegan,Walk-in,Dinner,21,99,179.6740352977781,0.0,Completed,4.0,Excellent
2022-01-13,20:00,Guest_3062,403-417-7166,6,7,Anniversary,Reservation,Dinner,0,62,358.34065419643974,49.09485700176228,Completed,4.0,Poor
2022-01-13,20:00,Guest_4608,403-144-4179,3,0,None,Reservation,Dinner,0,69,408.4032962920142,0.0,Completed,4.0,Average
2022-01-13,13:00,Guest_0357,403-756-5647,3,2,None,Reservation,Lunch,0,78,100.57366953118662,0.0,Completed,3.0,Good
2022-01-13,18:30,Guest_1536,403-788-1877,7,0,None,Reservation,Dinner,0,111,61.62753749900504,11.08897459667732,Completed,5.0,Excellent
2022-01-13,11:30,Guest_0967,403-989-4863,3,8,Birthday,Walk-in,Lunch,3,87,434.5319461598373,0.0,Completed,4.0,Excellent
2022-01-14,11:30,Guest_1420,403-389-8869,5,1,None,Reservation,Lunch,0,93,145.3091674466762,39.62698838106684,Completed,3.0,Excellent
2022-01-14,11:30,Guest_2988,403-735-4602,7,5,None,Walk-in,Lunch,8,70,54.0941815763492,0.0,Completed,2.0,Good
2022-01-14,18:00,Guest_3741,403-974-1358,2,2,None,Walk-in,Dinner,24,96,283.5597621103501,0.0,Completed,5.0,Average
2022-01-14,11:30,Guest_2675,403-873-3577,2,0,None,Reservation,Lunch,0,60,0.0,0.0,Cancelled,5.0,Average
2022-01-14,11:30,Guest_3950,403-704-3979,5,9,None,Reservation,Lunch,0,84,354.41246457158496,9.496638311517957,Completed,5.0,Excellent
2022-01-14,18:00,Guest_4087,403-700-1665,7,6,Birthday,Reservation,Dinner,0,95,488.6464295391859,41.28017124535075,Completed,2.0,Good
2022-01-14,19:00,Guest_3545,403-374-8233,7,5,Birthday,Reservation,Dinner,0,105,373.558749423301,14.349339973577163,Completed,3.0,Good
2022-01-14,19:00,Guest_4847,403-726-5798,6,0,None,Reservation,Dinner,0,82,413.19815914378074,26.16431246501249,Completed,2.0,Excellent
2022-01-14,18:00,Guest_4312,403-654-3934,7,9,None,Reservation,Dinner,0,60,377.8222702313481,9.983486902032334,Completed,4.0,Good
2022-01-14,12:30,Guest_2918,403-352-6061,6,2,None,Walk-in,Lunch,3,117,361.79529246349347,0.0,Completed,4.0,Average
2022-01-14,13:00,Guest_1588,403-898-6920,5,1,None,Reservation,Lunch,0,68,314.3164408590096,4.270124214543691,Completed,4.0,Poor
2022-01-14,12:30,Guest_4907,403-514-2079,7,3,None,Reservation,Lunch,0,116,89.9479701303047,43.249748810388816,Completed,3.0,Excellent
2022-01-14,19:00,Guest_1067,403-765-3886,6,9,None,Reservation,Dinner,0,115,206.02344255616003,37.3226064428557,Completed,5.0,Poor
2022-01-14,18:00,Guest_3476,403-181-2309,6,0,None,Walk-in,Dinner,10,83,307.0998522373679,0.0,Completed,4.0,Good
2022-01-14,18:00,Guest_4802,403-435-1421,6,0,None,Walk-in,Dinner,10,88,57.2560908674967,0.0,Completed,4.0,Good
2022-01-14,12:30,Guest_1162,403-286-7121,6,9,None,Reservation,Lunch,0,91,211.49091094723644,30.502167272887576,Completed,4.0,Good
2022-01-14,19:00,Guest_0743,403-407-3138,1,5,None,Walk-in,Dinner,8,79,347.6597923956433,0.0,Completed,5.0,Excellent
2022-01-14,19:30,Guest_2048,403-249-1145,4,9,None,Reservation,Dinner,0,78,159.63735620551233,0.0,Completed,4.0,Average
2022-01-14,12:30,Guest_0487,403-310-4196,1,9,None,Reservation,Lunch,0,92,263.3459341290201,0.0,Completed,1.0,Excellent
2022-01-14,20:00,Guest_1528,403-743-3691,5,8,Anniversary,Walk-in,Dinner,23,61,393.91321913122795,0.0,Completed,5.0,Average
2022-01-15,20:00,Guest_0833,403-141-3440,4,2,None,Reservation,Dinner,0,81,314.30650605936256,0.0,Completed,3.0,nan
2022-01-15,19:30,Guest_3974,403-986-4262,1,0,None,Reservation,Dinner,0,96,406.7780203730872,0.0,Completed,5.0,nan
2022-01-15,13:00,Guest_2805,403-946-2689,4,4,None,Reservation,Lunch,0,81,413.0501641278413,0.0,Completed,3.0,Excellent
2022-01-15,12:00,Guest_1130,403-778-3001,1,6,None,Reservation,Lunch,0,119,443.6361830700386,0.0,Completed,5.0,Poor
2022-01-15,11:30,Guest_2402,403-842-9974,1,6,None,Reservation,Lunch,0,108,0.0,0.0,Cancelled,4.0,Average
2022-01-15,12:30,Guest_2171,403-419-7942,1,8,None,Reservation,Lunch,0,118,94.89360096627908,0.0,Completed,2.0,Average
2022-01-15,19:30,Guest_3365,403-996-4203,4,5,None,Reservation,Dinner,0,81,284.14563178612354,0.0,Completed,5.0,nan
2022-01-15,18:00,Guest_1778,403-229-1349,2,9,Vegan,Walk-in,Dinner,7,107,224.4310813411067,0.0,Completed,3.0,Terrible
2022-01-15,17:30,Guest_3186,403-246-6285,3,4,None,Reservation,Dinner,0,77,104.51995756744344,0.0,Completed,2.0,Terrible
2022-01-15,12:30,Guest_3743,403-653-7902,4,5,Birthday,Reservation,Lunch,0,107,360.42066180393687,0.0,Completed,4.0,Excellent
2022-01-15,19:30,Guest_3176,403-174-6247,7,9,None,Walk-in,Dinner,25,101,186.5139269963767,0.0,Completed,4.0,Excellent
2022-01-16,19:30,Guest_0668,403-688-8586,1,4,None,Reservation,Dinner,0,118,136.77782402401053,0.0,Completed,3.0,Poor
2022-01-16,17:30,Guest_2153,403-804-3024,2,6,None,Walk-in,Dinner,14,70,97.82533020674111,0.0,Completed,5.0,Good
2022-01-16,19:30,Guest_1294,403-517-4175,2,9,None,Reservation,Dinner,0,78,332.99291498598734,0.0,Completed,5.0,Poor
2022-01-16,18:00,Guest_4324,403-753-3568,6,4,Birthday,Reservation,Dinner,0,79,181.34022966637988,8.637865914054366,Completed,4.0,Terrible
2022-01-16,19:00,Guest_0870,403-146-1093,4,4,None,Walk-in,Dinner,10,72,222.00679400652112,0.0,Completed,3.0,Average
2022-01-16,20:00,Guest_3686,403-205-7694,4,9,Vegan,Walk-in,Dinner,12,72,394.83683200350504,0.0,Completed,4.0,Good
2022-01-16,20:00,Guest_3809,403-241-1892,4,0,None,Reservation,Dinner,0,72,488.0149547685293,0.0,Completed,5.0,Excellent
2022-01-16,19:00,Guest_1661,403-367-8631,3,4,None,Reservation,Dinner,0,108,229.8737979384924,0.0,Completed,5.0,Average
2022-01-16,18:30,Guest_1742,403-705-3877,7,6,Vegan,Reservation,Dinner,0,97,432.4291720686608,14.625751017051552,Completed,3.0,Good
2022-01-16,13:00,Guest_4022,403-187-9853,4,0,None,Walk-in,Lunch,1,116,243.25155368541616,0.0,Completed,4.0,Excellent
2022-01-16,13:00,Guest_3389,403-882-3709,3,5,Anniversary,Walk-in,Lunch,14,100,367.5915729666432,0.0,Completed,5.0,Excellent
2022-01-16,19:30,Guest_4891,403-724-5228,7,2,None,Reservation,Dinner,0,94,95.57425572395286,33.794631141510536,Completed,3.0,Excellent
2022-01-16,19:30,Guest_2970,403-741-8190,7,4,Birthday,Walk-in,Dinner,26,110,152.6746611879076,0.0,Completed,5.0,Good
2022-01-16,12:30,Guest_3465,403-752-6799,7,3,None,Reservation,Lunch,0,100,313.60022191897144,29.33839539222956,Completed,4.0,Poor
2022-01-16,12:00,Guest_2654,403-591-7127,5,3,None,Reservation,Lunch,0,70,117.77492888083361,46.63240502712393,Completed,4.0,Average
2022-01-16,11:30,Guest_1281,403-308-9808,3,2,None,Reservation,Lunch,0,109,254.80590396474625,0.0,Completed,4.0,Good
2022-01-16,19:30,Guest_1424,403-306-5953,7,7,None,Reservation,Dinner,0,67,119.67920672910233,9.146146298104235,Completed,4.0,Good
2022-01-16,13:00,Guest_0910,403-546-1372,2,0,Birthday,Walk-in,Lunch,0,108,54.0493957774651,0.0,Completed,3.0,Good
2022-01-16,12:00,Guest_1404,403-502-9855,5,7,None,Reservation,Lunch,0,69,0.0,4.546772495652057,Cancelled,5.0,Average
2022-01-16,11:30,Guest_1790,403-309-8598,6,6,None,Reservation,Lunch,0,112,498.27366192661844,9.56052588733709,Completed,3.0,Good
2022-01-17,20:00,Guest_3568,403-352-5390,4,4,None,Reservation,Dinner,0,74,404.4545781510894,0.0,Completed,3.0,Good
2022-01-17,18:30,Guest_4970,403-480-9283,7,7,None,Walk-in,Dinner,25,85,81.70730495013123,0.0,Completed,3.0,Good
2022-01-17,12:00,Guest_0839,403-853-7981,6,6,None,Reservation,Lunch,0,102,331.816673598092,33.452675765847395,Completed,2.0,Terrible
2022-01-17,11:30,Guest_2837,403-931-1179,2,8,None,Walk-in,Lunch,5,104,0.0,0.0,Cancelled,3.0,Average
2022-01-17,17:30,Guest_0118,403-581-5287,7,2,None,Reservation,Dinner,0,111,381.6785829398788,3.5050740133721003,Completed,5.0,Good
2022-01-17,12:30,Guest_2016,403-734-4380,3,5,None,Reservation,Lunch,0,72,205.81971869063682,0.0,Completed,5.0,Good
2022-01-17,19:00,Guest_3757,403-255-6392,4,3,None,Walk-in,Dinner,14,61,275.8710113513873,0.0,Completed,4.0,Average
2022-01-17,19:30,Guest_1718,403-356-6308,7,2,None,Reservation,Dinner,0,110,169.29012593841628,36.715499449155374,Completed,4.0,Poor
2022-01-17,18:00,Guest_1713,403-268-5893,5,6,None,Walk-in,Dinner,19,117,456.14024718735897,0.0,Completed,5.0,Excellent
2022-01-17,18:00,Guest_2598,403-780-5890,3,4,None,Walk-in,Dinner,26,106,160.12201866066542,0.0,Completed,2.0,Good
2022-01-17,18:00,Guest_1070,403-603-4081,1,8,None,Walk-in,Dinner,25,84,418.7425341516643,0.0,Completed,5.0,Excellent
2022-01-17,12:00,Guest_3864,403-766-9282,7,9,Anniversary,Reservation,Lunch,0,116,169.3782900887236,45.197653259494466,Completed,3.0,Average
2022-01-17,13:00,Guest_2671,403-829-9431,5,8,None,Reservation,Lunch,0,113,197.04789416977033,37.24326792331398,Completed,2.0,Excellent
2022-01-18,20:00,Guest_4421,403-541-3335,2,6,Birthday,Reservation,Dinner,0,76,92.55035514847471,0.0,Completed,5.0,Average
2022-01-18,18:00,Guest_2073,403-509-9652,3,0,None,Walk-in,Dinner,24,108,477.42314246886457,0.0,Completed,4.0,Good
2022-01-18,19:00,Guest_2048,403-700-8616,1,0,Anniversary,Walk-in,Dinner,16,78,213.85447557867744,0.0,Completed,4.0,Excellent
2022-01-18,13:00,Guest_3857,403-660-5939,4,3,None,Walk-in,Lunch,17,63,118.15593008018652,0.0,Completed,4.0,Poor
2022-01-18,18:30,Guest_3220,403-329-9983,5,5,None,Reservation,Dinner,0,83,160.69988313805783,26.604341196900567,Completed,4.0,Average
2022-01-18,12:30,Guest_2587,403-313-3108,2,8,Anniversary,Reservation,Lunch,0,105,402.6127526342977,0.0,Completed,5.0,Excellent
2022-01-18,19:30,Guest_4208,403-391-2845,7,0,None,Reservation,Dinner,0,100,353.9895658790255,38.866625704109666,Completed,4.0,Average
2022-01-18,12:30,Guest_4740,403-435-5431,5,9,Birthday,Reservation,Lunch,0,76,138.69771747064348,43.768161995038035,Completed,5.0,Good
2022-01-18,13:00,Guest_3499,403-520-9080,6,4,None,Reservation,Lunch,0,75,353.3841269733262,31.663445866874447,Completed,2.0,Average
2022-01-18,19:30,Guest_2385,403-571-7338,6,3,None,Reservation,Dinner,0,78,128.6540217703211,49.35500429620583,Completed,4.0,Average
2022-01-18,11:30,Guest_1486,403-179-8690,1,6,None,Reservation,Lunch,0,105,175.19773418096997,0.0,Completed,2.0,Excellent
2022-01-18,20:00,Guest_2182,403-718-4888,1,1,None,Reservation,Dinner,0,113,213.62515213552874,0.0,Completed,3.0,Average
2022-01-18,20:00,Guest_4312,403-282-8736,1,6,None,Reservation,Dinner,0,71,187.17717616532013,0.0,Completed,4.0,Poor
2022-01-18,12:30,Guest_1649,403-399-1671,2,7,None,Reservation,Lunch,0,87,261.1298732417473,0.0,Completed,4.0,Excellent
2022-01-18,12:30,Guest_2634,403-786-7327,7,1,None,Reservation,Lunch,0,117,60.37118978297333,44.83732749538723,Completed,3.0,Excellent
2022-01-18,11:30,Guest_4285,403-989-5483,1,1,None,Reservation,Lunch,0,62,392.2729616255278,0.0,Completed,3.0,Poor
2022-01-18,17:30,Guest_3354,403-140-6241,3,5,None,Walk-in,Dinner,14,114,232.11764344812656,0.0,Completed,3.0,Good
2022-01-18,11:30,Guest_2838,403-433-7000,1,0,None,Walk-in,Lunch,22,110,200.36436007273798,0.0,Completed,5.0,Excellent
2022-01-18,19:30,Guest_0865,403-816-9663,2,8,None,Reservation,Dinner,0,109,0.0,0.0,Cancelled,5.0,Excellent
2022-01-18,11:30,Guest_3042,403-347-8287,3,6,Vegan,Reservation,Lunch,0,82,437.5010840276415,0.0,Completed,2.0,Excellent
2022-01-18,17:30,Guest_2504,403-562-5019,4,1,None,Reservation,Dinner,0,97,475.8703940112669,0.0,Completed,4.0,Good
2022-01-18,20:00,Guest_1185,403-388-7343,4,4,None,Walk-in,Dinner,25,82,201.97361505299767,0.0,Completed,4.0,Average
2022-01-18,19:30,Guest_2691,403-214-7249,3,7,None,Walk-in,Dinner,1,92,430.68436524434003,0.0,Completed,4.0,Good
2022-01-18,17:30,Guest_4513,403-515-5180,7,3,None,Walk-in,Dinner,24,84,397.30232258075654,0.0,Completed,4.0,Average
2022-01-19,11:30,Guest_0892,403-188-9899,6,3,None,Walk-in,Lunch,25,115,259.18465136597183,0.0,Completed,4.0,Good
2022-01-19,11:30,Guest_4269,403-103-3901,2,7,Birthday,Reservation,Lunch,0,66,275.13732035953166,0.0,Completed,5.0,Terrible
2022-01-19,19:30,Guest_4262,403-799-3389,2,2,None,Reservation,Dinner,0,92,53.759616877462356,0.0,Completed,3.0,Average
2022-01-19,13:00,Guest_0097,403-595-4858,5,5,Birthday,Reservation,Lunch,0,76,222.3218220312277,11.104109410449492,Completed,5.0,Average
2022-01-19,18:00,Guest_2565,403-542-8759,2,0,Vegan,Walk-in,Dinner,28,67,0.0,0.0,Cancelled,5.0,Good
2022-01-19,19:00,Guest_4051,403-437-1689,5,0,None,Walk-in,Dinner,6,75,446.3966406986315,0.0,Completed,5.0,Average
2022-01-19,17:30,Guest_1855,403-467-4231,6,5,None,Reservation,Dinner,0,75,0.0,46.31399809242036,Cancelled,5.0,Excellent
2022-01-19,19:00,Guest_1797,403-367-7312,3,2,None,Reservation,Dinner,0,115,248.19555679522074,0.0,Completed,5.0,Poor
2022-01-19,13:00,Guest_3245,403-116-3273,6,2,None,Walk-in,Lunch,6,89,107.93624129407087,0.0,Completed,4.0,Poor
2022-01-19,19:30,Guest_0695,403-739-4683,1,8,None,Walk-in,Dinner,17,112,306.17662232773597,0.0,Completed,5.0,Poor
2022-01-20,13:00,Guest_2143,403-224-7184,3,6,None,Walk-in,Lunch,4,76,352.04970035584296,0.0,Completed,1.0,Average
2022-01-20,20:00,Guest_2341,403-306-7476,5,7,None,Reservation,Dinner,0,85,285.2288051255846,14.579406408057865,Completed,3.0,Terrible
2022-01-20,12:30,Guest_3527,403-839-3210,7,7,None,Reservation,Lunch,0,77,190.2664946717654,15.311962261420021,Completed,5.0,Excellent
2022-01-20,19:30,Guest_4355,403-391-8978,7,0,None,Reservation,Dinner,0,85,169.09227724944267,35.563291235522655,Completed,2.0,Excellent
2022-01-20,18:30,Guest_0782,403-203-4523,7,3,None,Reservation,Dinner,0,89,428.35328237260154,1.6713266546610817,Completed,4.0,Excellent
2022-01-20,18:00,Guest_0624,403-962-2050,6,9,Vegan,Reservation,Dinner,0,110,468.87478887911334,0.26744943471114224,Completed,5.0,Terrible
2022-01-20,19:00,Guest_1574,403-147-3634,1,6,None,Walk-in,Dinner,21,63,223.32318249764322,0.0,Completed,3.0,Poor
2022-01-20,17:30,Guest_3541,403-701-5635,6,7,None,Reservation,Dinner,0,85,495.38146897052195,18.869381248738815,Completed,4.0,Excellent
2022-01-20,12:00,Guest_0810,403-519-4659,1,3,Vegan,Reservation,Lunch,0,92,351.3577876084726,0.0,Completed,5.0,Average
2022-01-20,12:00,Guest_0592,403-626-8855,5,6,None,Walk-in,Lunch,6,76,404.5689222969951,0.0,Completed,5.0,Average
2022-01-20,18:30,Guest_0438,403-640-1832,5,4,None,Reservation,Dinner,0,78,387.319748504343,21.86737862162974,Completed,5.0,Average
2022-01-20,13:00,Guest_2329,403-783-1430,7,6,None,Walk-in,Lunch,28,80,297.0196360247019,0.0,Completed,3.0,Good
2022-01-20,12:30,Guest_3931,403-407-9168,3,5,None,Reservation,Lunch,0,82,67.0190614484159,0.0,Completed,2.0,nan
2022-01-20,17:30,Guest_1893,403-770-2883,4,1,None,Reservation,Dinner,0,116,326.79107931649474,0.0,Completed,4.0,Good
2022-01-20,17:30,Guest_0898,403-452-3015,2,0,None,Walk-in,Dinner,21,112,468.31239256890603,0.0,Completed,3.0,Good
2022-01-20,13:00,Guest_0025,403-531-7739,2,3,Birthday,Reservation,Lunch,0,106,322.56465820694405,0.0,Completed,4.0,Good
2022-01-21,19:30,Guest_3747,403-654-5023,7,2,None,Reservation,Dinner,0,104,0.0,15.160977335929559,Cancelled,4.0,Poor
2022-01-21,19:00,Guest_3307,403-776-1233,7,7,Vegan,Reservation,Dinner,0,117,56.53179253742396,28.741951892993743,Completed,4.0,Good
2022-01-21,20:00,Guest_0836,403-738-8624,7,1,None,Reservation,Dinner,0,100,324.88703758258265,43.56323426350786,Completed,1.0,Good
2022-01-21,18:00,Guest_2041,403-343-3949,6,9,None,Reservation,Dinner,0,87,272.37092159831195,36.59366265313601,Completed,4.0,Terrible
2022-01-21,17:30,Guest_4976,403-929-9047,1,8,None,Reservation,Dinner,0,104,431.94541337659143,0.0,Completed,5.0,Good
2022-01-21,17:30,Guest_3892,403-262-8145,1,2,None,Walk-in,Dinner,11,60,108.65825587165631,0.0,Completed,5.0,Good
2022-01-21,19:00,Guest_3110,403-238-2550,1,6,Birthday,Reservation,Dinner,0,88,262.77153120333605,0.0,Completed,4.0,Excellent
2022-01-21,18:30,Guest_1375,403-515-2909,4,6,None,Reservation,Dinner,0,60,332.8448138954875,0.0,Completed,2.0,Excellent
